"id","filename","link","response code","response text","title","content-type","screen shot","archived","internet archive response code","internet archive response text","wayback earliest date","internet archive earliest","wayback latest date","internet archive latest","internet archive save link","protocol error","protocol error","analysis version number","analysis version text","stats creation time"
"6558a9fcc0abdd4ddbac2b7bb10990ec","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.judeb.com","200","OK","jude berman","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","21 November 2003","http://web.archive.org/web/20031121211812/http://www.judeb.com:80/","02 July 2017","http://web.archive.org/web/20170702202229/http://www.judeb.com/","http://web.archive.org/save/http://www.judeb.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.009137194s"
"d5d35027915304d3d5290b7f72941f63","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.alaskamint.com","200","OK","welcome to the alaska mint! home of the finest gold, silver, and bronze medallions, jewelry, gifts, and awards!","text/html","snapshots are not currently enabled","true","302","Found","12 December 1998","http://web.archive.org/web/19981212022630/http://www.alaskamint.com:80/","02 July 2017","http://web.archive.org/web/20170702211216/http://www.alaskamint.com/","http://web.archive.org/save/http://www.alaskamint.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","646.603052ms"
"844aeca7de631c4153ca91224f10d556","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.artofwriting.com.au","200","OK","artof writing","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","13 December 2005","http://web.archive.org/web/20051213010846/http://www.artofwriting.com.au:80/","02 July 2017","http://web.archive.org/web/20170702133100/http://www.artofwriting.com.au/","http://web.archive.org/save/http://www.artofwriting.com.au","","","0.0.6","exponentialDK-httpreserve/0.0.6","630.550485ms"
"883c436fdabf7fb32afe118041ef289e","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bigbluehost.com","206","Partial Content","! big blue host - cheap web hosting, reseller hosting, cpanel web hosting  ","text/html","snapshots are not currently enabled","true","302","Found","17 July 2003","http://web.archive.org/web/20030717100925/http://bigbluehost.com:80/","28 May 2017","http://web.archive.org/web/20170528114239/http://bigbluehost.com/","http://web.archive.org/save/http://www.bigbluehost.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.490385029s"
"a62ebc778c7b247a4d385751a7c355f0","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.stevencravis.com","200","OK","steven cravis &#8211; composer","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","23 September 2001","http://web.archive.org/web/20010923123315/http://www.stevencravis.com:80/","05 July 2017","http://web.archive.org/web/20170705181002/https://stevencravis.com/","http://web.archive.org/save/http://www.stevencravis.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.403191866s"
"f1d253080079a4d502de35d0c91dcc8c","The Million Dollar Homepage - Own a piece of internet history!.html","http://billiondollarwebsite.info","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","02 December 2005","http://web.archive.org/web/20051202005550/http://billiondollarwebsite.info:80/","21 October 2016","http://web.archive.org/web/20161021184450/http://billiondollarwebsite.info/","http://web.archive.org/save/http://billiondollarwebsite.info","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.499612165s"
"43806d1913cd6ecda48ad40ad8da1907","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.picturesongold.com","200","OK","lockets &amp; photo jewelry - custom engraved jewelry, photo lockets and personalized jewelry","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","23 February 2001","http://web.archive.org/web/20010223213059/http://www.picturesongold.com:80/","12 July 2017","http://web.archive.org/web/20170712200036/https://www.picturesongold.com/","http://web.archive.org/save/http://www.picturesongold.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.873120431s"
"586a4de8c6d2ff5a9bdac3e93b06ed6e","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.powercenta.co.uk","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","23 September 2003","http://web.archive.org/web/20030923023451/http://www.powercenta.co.uk:80/","11 August 2013","http://web.archive.org/web/20130811131144/http://www.powercenta.co.uk/","http://web.archive.org/save/http://www.powercenta.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.183374008s"
"bd1c2d1b4356d5844c414a273e449686","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.realtor.com/westernarizona/michaelseitz","404","Not Found","find real estate, homes for sale, apartments &amp; houses for rent - realtor.com®","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","11 June 2007","http://web.archive.org/web/20070611131241/http://www.realtor.com/westernarizona/michaelseitz","02 July 2017","http://web.archive.org/web/20170702114926/http://www.realtor.com/westernarizona/michaelseitz","http://web.archive.org/save/http://www.realtor.com/westernarizona/michaelseitz","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.574262511s"
"6c47003ea268b0b8926e166dd4869e00","The Million Dollar Homepage - Own a piece of internet history!.html","http://newseattlelistings.com","200","OK","","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","06 January 2006","http://web.archive.org/web/20060106201129/http://www.newseattlelistings.com:80/","26 June 2017","http://web.archive.org/web/20170626074913/http://newseattlelistings.com/","http://web.archive.org/save/http://newseattlelistings.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","440.869517ms"
"46092d1302fffbba647e66d57a829bbf","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.westcoasttechnology.net","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","01 December 2005","http://web.archive.org/web/20051201034159/http://westcoasttechnology.net:80/","03 April 2016","http://web.archive.org/web/20160403132155/http://www.westcoasttechnology.net/","http://web.archive.org/save/http://www.westcoasttechnology.net","","","0.0.6","exponentialDK-httpreserve/0.0.6","436.914327ms"
"af0d792ae9a673d35f3414ea77b357aa","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.medreadytote.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","14 December 2004","http://web.archive.org/web/20041214205837/http://www.medreadytote.com:80/","21 October 2016","http://web.archive.org/web/20161021222330/http://www.medreadytote.com/","http://web.archive.org/save/http://www.medreadytote.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.3330342s"
"f05688bad5cc746ebe6aa84b8a644509","The Million Dollar Homepage - Own a piece of internet history!.html","http://aaaball.livemp3s.hop.clickbank.net","200","OK","unauthorized affiliate - error page","text/html;charset=utf-8","snapshots are not currently enabled","true","302","Found","05 October 2006","http://web.archive.org/web/20061005152110/http://aaaball.livemp3s.hop.clickbank.net:80/","02 July 2017","http://web.archive.org/web/20170702193841/http://aaaball.livemp3s.hop.clickbank.net/","http://web.archive.org/save/http://aaaball.livemp3s.hop.clickbank.net","","","0.0.6","exponentialDK-httpreserve/0.0.6","66.325819ms"
"2189db1629b3e71b2890f799f04aa65b","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.therecordbreakingdomain.com/mdhp2","200","OK","	we can't find that page - hostingmetro","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","24 April 2006","http://web.archive.org/web/20060424195404/http://www.therecordbreakingdomain.com:80/mdhp2","02 July 2017","http://web.archive.org/web/20170702120109/http://www.therecordbreakingdomain.com/mdhp2","http://web.archive.org/save/http://www.therecordbreakingdomain.com/mdhp2","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.121820329s"
"9802d0c1f55ad19800a49b26fa362728","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.1-love-rings.com","200","OK","love, weddings and addiction &#8211; the importance of addressing addiction before tying the knot","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","08 December 2004","http://web.archive.org/web/20041208030429/http://www.1-love-rings.com:80/","16 June 2016","http://web.archive.org/web/20160616184933/http://1-love-rings.com/","http://web.archive.org/save/http://www.1-love-rings.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.985853849s"
"94e81f4f0b8336baa4e89b2cbc36ecc8","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.last-minute-hawaii-cruise.com","403","Forbidden","403 forbidden","text/html; charset=iso-8859-1","snapshots are not currently enabled","true","302","Found","22 October 2004","http://web.archive.org/web/20041022211133/http://www.last-minute-hawaii-cruise.com:80/","02 July 2017","http://web.archive.org/web/20170702133113/http://www.last-minute-hawaii-cruise.com/","http://web.archive.org/save/http://www.last-minute-hawaii-cruise.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","132.188076ms"
"7b62b98303c6706db36be78457ddc349","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.1st-milkshake-n-smoothie-recipes.com","200","OK","1st-milkshake-n-smoothie-recipes.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;1st-milkshake-n-smoothie-recipes resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","23 November 2004","http://web.archive.org/web/20041123155408/http://www.1st-milkshake-n-smoothie-recipes.com:80/","02 July 2017","http://web.archive.org/web/20170702192238/http://www.1st-milkshake-n-smoothie-recipes.com/","http://web.archive.org/save/http://www.1st-milkshake-n-smoothie-recipes.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","424.861273ms"
"3188eec0743ee2511ce793501b7832f6","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.best-brownie-recipes.com","200","OK","best-brownie-recipes.com","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","15 October 2004","http://web.archive.org/web/20041015004829/http://www.best-brownie-recipes.com:80/","02 July 2017","http://web.archive.org/web/20170702215731/http://www.best-brownie-recipes.com/","http://web.archive.org/save/http://www.best-brownie-recipes.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.381237057s"
"4f2de11c50ebae94c7376b14e15224a2","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.montagecomms.com","200","OK","brand communications &amp; digital marketing agency - montage","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","10 December 2005","http://web.archive.org/web/20051210021047/http://www.montagecomms.com:80/","05 July 2017","http://web.archive.org/web/20170705093739/http://www.montagecomms.com/","http://web.archive.org/save/http://www.montagecomms.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","213.102706ms"
"45611fee687729dd8eb0ae9fd8d81352","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.ideas-r-new.com","200","OK","ideas-r-new on ebay","text/html;charset=UTF-8","snapshots are not currently enabled","true","302","Found","30 January 2003","http://web.archive.org/web/20030130221815/http://ideas-r-new.com:80/","03 July 2017","http://web.archive.org/web/20170703221932/http://www.ideas-r-new.com/","http://web.archive.org/save/http://www.ideas-r-new.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","363.764359ms"
"04a181914646e417000d6b6a7ca9bb98","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.dotcomology.com","206","Partial Content","dotcomology - the science of making money online","text/html","snapshots are not currently enabled","true","302","Found","25 March 2004","http://web.archive.org/web/20040325050751/http://dotcomology.com:80/","02 July 2017","http://web.archive.org/web/20170702225710/http://www.dotcomology.com/","http://web.archive.org/save/http://www.dotcomology.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.163822123s"
"6ce48aa3d7c5c113711c8d2315710968","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.dotcomology.com/blog","206","Partial Content","dotcomology blog","text/html","snapshots are not currently enabled","true","302","Found","30 November 2005","http://web.archive.org/web/20051130014928/http://www.dotcomology.com:80/blog/","02 July 2017","http://web.archive.org/web/20170702222853/http://www.dotcomology.com/blog","http://web.archive.org/save/http://www.dotcomology.com/blog","","","0.0.6","exponentialDK-httpreserve/0.0.6","214.618769ms"
"47dca0a353502dbe8ead0398e7770b67","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.simplyexplained.com","200","OK","www.simplyexplained.com may be for sale, negotiate directly with the owner on domainagents","text/html","snapshots are not currently enabled","true","302","Found","13 October 2005","http://web.archive.org/web/20051013064927/http://simplyexplained.com:80/","02 July 2017","http://web.archive.org/web/20170702114544/http://www.simplyexplained.com/","http://web.archive.org/save/http://www.simplyexplained.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.746591434s"
"26d99a2a8ffd9b92a4bd2dafee9b55df","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.pluginprofitsite.biz","206","Partial Content","plug-in profit site - how i made my first million online","text/html","snapshots are not currently enabled","true","302","Found","09 January 2004","http://web.archive.org/web/20040109223915/http://pluginprofitsite.biz:80/","03 July 2017","http://web.archive.org/web/20170703020523/http://www.pluginprofitsite.biz/","http://web.archive.org/save/http://www.pluginprofitsite.biz","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.826964564s"
"c8dbca65ccadfab7765c92279e055fe9","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.tolerance4all.org","200","OK","	tolerance4all.org - registered at namecheap.com","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","18 November 2004","http://web.archive.org/web/20041118174127/http://www.tolerance4all.org:80/","07 February 2017","http://web.archive.org/web/20170207041050/http://www.tolerance4all.org/","http://web.archive.org/save/http://www.tolerance4all.org","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.658303108s"
"9cf542c5d280d68561b7fe7145620e2c","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.visitenkarten.de/mdhp.php","404","Not Found","ups... 404-fehler | visitenkarten.de","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","20 April 2009","http://web.archive.org/web/20090420211441/http://www.visitenkarten.de:80/mdhp.php","03 July 2017","http://web.archive.org/web/20170703000340/http://www.visitenkarten.de/mdhp.php","http://web.archive.org/save/http://www.visitenkarten.de/mdhp.php","","","0.0.6","exponentialDK-httpreserve/0.0.6","453.403729ms"
"7ded0c1e70a8b21221ed58d604a020cf","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.thepokercollective.com","200","OK","online poker school - the poker collective","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","25 October 2005","http://web.archive.org/web/20051025091226/http://www.thepokercollective.com:80/","02 July 2017","http://web.archive.org/web/20170702184055/http://www.thepokercollective.com/","http://web.archive.org/save/http://www.thepokercollective.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","901.589334ms"
"555dcb7905f2ebb53b76736e59974553","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.chippendales.com","200","OK","chippendales | the hottest male revue show in las vegas","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","09 May 1998","http://web.archive.org/web/19980509115455/http://www.chippendales.com:80/","03 July 2017","http://web.archive.org/web/20170703013548/http://www.chippendales.com/","http://web.archive.org/save/http://www.chippendales.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.689367522s"
"e7c60b03afb94e8b688c689fca011bef","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.astrofish.com/mdhp","200","OK","lotsofpixels.com","text/html","snapshots are not currently enabled","true","302","Found","12 January 2006","http://web.archive.org/web/20060112045240/http://www.astrofish.com:80/mdhp","03 July 2017","http://web.archive.org/web/20170703002201/http://www.astrofish.com/mdhp","http://web.archive.org/save/http://www.astrofish.com/mdhp","","","0.0.6","exponentialDK-httpreserve/0.0.6","266.691831ms"
"4c5475218b0e22209cab4a30d7106bc4","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.gagler.com/rd.htm","206","Partial Content","rd","text/html","snapshots are not currently enabled","true","302","Found","01 January 2006","http://web.archive.org/web/20060101041406/http://www.gagler.com:80/rd.htm","03 July 2017","http://web.archive.org/web/20170703062151/http://www.gagler.com/rd.htm","http://web.archive.org/save/http://www.gagler.com/rd.htm","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.817344191s"
"1f3a0e311cdbeb1b17de655be596ab73","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.mdseigelart.com","200","OK","loading...","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","23 April 2006","http://web.archive.org/web/20060423183412/http://www.mdseigelart.com:80/","03 July 2017","http://web.archive.org/web/20170703044526/http://www.mdseigelart.com/","http://web.archive.org/save/http://www.mdseigelart.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","875.905138ms"
"e8dca0b4ac647f62fa15637dd46ef669","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.sound-spirit.de","200","OK","klangschalen esoterik wellness räucherstäbchen grosshandel","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","22 April 2001","http://web.archive.org/web/20010422004838/http://www.sound-spirit.de:80/","23 May 2017","http://web.archive.org/web/20170523032852/http://www.sound-spirit.de/","http://web.archive.org/save/http://www.sound-spirit.de","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.039364105s"
"9414a5ea02d9e57787f19b8d1ae52343","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.ehire.com","200","OK","ehire","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","12 October 1999","http://web.archive.org/web/19991012123857/http://ehire.com:80/","10 July 2017","http://web.archive.org/web/20170710154001/http://www.ehire.com/","http://web.archive.org/save/http://www.ehire.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","926.423723ms"
"086c05b50d9285a4d177ce386fc62d33","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.youdeliver.org/go/mdhp.html","404","Not Found","","text/plain; charset=utf-8","snapshots are not currently enabled","true","302","Found","11 May 2011","http://web.archive.org/web/20110511225130/http://www.youdeliver.org/go/mdhp.html","02 July 2017","http://web.archive.org/web/20170702165716/http://www.youdeliver.org/go/mdhp.html","http://web.archive.org/save/http://www.youdeliver.org/go/mdhp.html","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.262575632s"
"4b9587b646d3752d86352d9aed1de874","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bobcovey.com/every_dog_has_its_day.htm","404","Not Found","404 not found","text/html; charset=iso-8859-1","snapshots are not currently enabled","true","302","Found","11 January 2006","http://web.archive.org/web/20060111180121/http://www.bobcovey.com:80/every_dog_has_its_day.htm","02 July 2017","http://web.archive.org/web/20170702232204/http://www.bobcovey.com/every_dog_has_its_day.htm","http://web.archive.org/save/http://www.bobcovey.com/every_dog_has_its_day.htm","","","0.0.6","exponentialDK-httpreserve/0.0.6","511.185349ms"
"11806e2973a4fb9a7559d542e4a93a99","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.400thousanddollarhomepage.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","27 November 2005","http://web.archive.org/web/20051127005432/http://www.400thousanddollarhomepage.com:80/","16 December 2014","http://web.archive.org/web/20141216193622/http://400thousanddollarhomepage.com/","http://web.archive.org/save/http://www.400thousanddollarhomepage.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.298977263s"
"d9aa0be935aaf30c5660aebf3d2b6164","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.smithvillezoo.com","200","OK","	smithvillezoo.com - registered at namecheap.com","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","30 November 2005","http://web.archive.org/web/20051130042713/http://www.smithvillezoo.com:80/","27 June 2017","http://web.archive.org/web/20170627075329/http://www.smithvillezoo.com/","http://web.archive.org/save/http://www.smithvillezoo.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.343759252s"
"1da620ea42cc8bf424caa9a0fd504c02","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.myweeklyphoto.com","200","OK","index","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","08 December 2005","http://web.archive.org/web/20051208012225/http://www.myweeklyphoto.com:80/","03 July 2017","http://web.archive.org/web/20170703091423/http://www.myweeklyphoto.com/","http://web.archive.org/save/http://www.myweeklyphoto.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.567236889s"
"db9424860488711e11804fc9587226a2","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.exotiqrealestate.com","206","Partial Content","exotiq real estate","text/html","snapshots are not currently enabled","true","302","Found","10 September 2003","http://web.archive.org/web/20030910063937/http://exotiqrealestate.com:80/","02 July 2017","http://web.archive.org/web/20170702224029/http://www.exotiqrealestate.com/","http://web.archive.org/save/http://www.exotiqrealestate.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.02981345s"
"e3fa61829e4bb067ca1790621fbfdcee","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.1branson.com","200","OK","branson mo show &amp; hotel reviews and info. loads of ideas and tips - 1branson.com","text/html","snapshots are not currently enabled","true","302","Found","13 October 1999","http://web.archive.org/web/19991013004757/http://1branson.com:80/","30 June 2017","http://web.archive.org/web/20170630013505/http://www.1branson.com/","http://web.archive.org/save/http://www.1branson.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.291513612s"
"2687ebe733f4b7689c1e1210a8fcf944","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.datemypet.com","200","OK","dating service &amp; dating site for single pet lovers","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","25 March 2004","http://web.archive.org/web/20040325134704/http://datemypet.com:80/","12 July 2017","http://web.archive.org/web/20170712142324/http://www.datemypet.com/","http://web.archive.org/save/http://www.datemypet.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.698579146s"
"776bf2c06e11c4ba52771134ff53c552","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.lovellsistersband.com","200","OK","","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","04 February 2005","http://web.archive.org/web/20050204172210/http://www.lovellsistersband.com:80/","30 October 2016","http://web.archive.org/web/20161030194752/http://www.lovellsistersband.com/","http://web.archive.org/save/http://www.lovellsistersband.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.730093889s"
"a31d11f10c53333e2b36e1aa7f3d72fc","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.vbol.name","200","OK","virtual book of life","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","23 April 2006","http://web.archive.org/web/20060423023655/http://www.vbol.name:80/","15 January 2014","http://web.archive.org/web/20140115103519/http://vbol.name/","http://web.archive.org/save/http://www.vbol.name","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.574248534s"
"8752cd3d6dc444d91e15d1a7c78ff2aa","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.aaa-wholesale.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","30 January 1998","http://web.archive.org/web/19980130045527/http://www.aaa-wholesale.com:80/","07 February 2005","http://web.archive.org/web/20050207215420/http://aaa-wholesale.com:80/","http://web.archive.org/save/http://www.aaa-wholesale.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.8750478s"
"6b2dc8bf7bb05272aa4f8bbc46cc4d52","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.willpowerplus.com","0","client request failed: client.Do failed: Get http://www.willpowerplus.com: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)","","","snapshots are not currently enabled","true","302","Found","20 November 2002","http://web.archive.org/web/20021120133341/http://willpowerplus.com:80/","09 January 2014","http://web.archive.org/web/20140109030334/http://willpowerplus.com/","http://web.archive.org/save/http://www.willpowerplus.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.789968769s"
"3d918cbcd13a36adb55bf3cac38e0398","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.ampheon.co.uk","200","OK","web design london | ecommerce web design london | corporate website design company","text/html","snapshots are not currently enabled","true","302","Found","28 November 2001","http://web.archive.org/web/20011128122242/http://ampheon.co.uk:80/","10 July 2017","http://web.archive.org/web/20170710013618/http://www.ampheon.co.uk/","http://web.archive.org/save/http://www.ampheon.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.432970118s"
"1c35952ed5ddcdcce8e9feb979a067f9","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bluwiki.org/go/BluWiki:About","0","client request failed: client.Do failed: Get http://www.bluwiki.org/go/BluWiki:About: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)","","","snapshots are not currently enabled","true","302","Found","23 December 2005","http://web.archive.org/web/20051223155906/http://www.bluwiki.org:80/go/BluWiki:About","07 October 2008","http://web.archive.org/web/20081007062620/http://bluwiki.org:80/go/BluWiki:About","http://web.archive.org/save/http://www.bluwiki.org/go/BluWiki:About","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.678201028s"
"2b18704b412e5d7b84cc9c03a5fec87f","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.dive-logs.com/?Referrer=Pixel","200","OK","dive-logs.com - scuba dive log refill packs, logbooks, log book stamps, and accessories","text/html;charset=iso-8859-1","snapshots are not currently enabled","true","302","Found","17 March 2007","http://web.archive.org/web/20070317112603/http://www.dive-logs.com:80/?Referrer=Pixel","02 July 2017","http://web.archive.org/web/20170702151027/http://www.dive-logs.com/?Referrer=Pixel","http://web.archive.org/save/http://www.dive-logs.com/?Referrer=Pixel","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.888633107s"
"eb50e1a2658c7316bfa5366fd08879b0","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.chargrilled.co.uk","200","OK","funny, retro and offensive t-shirts from chargrilled uk","text/html","snapshots are not currently enabled","true","302","Found","05 December 2004","http://web.archive.org/web/20041205035632/http://www.chargrilled.co.uk:80/","06 July 2017","http://web.archive.org/web/20170706064401/http://chargrilled.co.uk/","http://web.archive.org/save/http://www.chargrilled.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.039723791s"
"b446bb862ffb9b75260cd4d0f7541154","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bigblueplanet.com/?Referrer=Pixel","200","OK","big blue planet - dive location holiday destination information for scuba divers who want to go diving.","text/html;charset=iso-8859-1","snapshots are not currently enabled","true","302","Found","26 April 2006","http://web.archive.org/web/20060426185040/http://www.bigblueplanet.com:80/?Referrer=Pixel","02 July 2017","http://web.archive.org/web/20170702152338/http://www.bigblueplanet.com/?Referrer=Pixel","http://web.archive.org/save/http://www.bigblueplanet.com/?Referrer=Pixel","","","0.0.6","exponentialDK-httpreserve/0.0.6","156.832779ms"
"f2cbe53212932e867505c4d4eda9602a","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.pixstore.it","206","Partial Content","ciao francesco","text/html","snapshots are not currently enabled","true","302","Found","03 December 2005","http://web.archive.org/web/20051203033206/http://www.pixstore.it:80/","03 July 2017","http://web.archive.org/web/20170703010811/http://www.pixstore.it/","http://web.archive.org/save/http://www.pixstore.it","","","0.0.6","exponentialDK-httpreserve/0.0.6","237.633366ms"
"fdc4a625899c330224873ec7b235062a","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.theguitarsite.com/mall","404","Not Found","404 - file or directory not found.","text/html","snapshots are not currently enabled","true","302","Found","03 December 2005","http://web.archive.org/web/20051203225312/http://www.theguitarsite.com:80/mall/","03 July 2017","http://web.archive.org/web/20170703092637/http://www.theguitarsite.com/mall","http://web.archive.org/save/http://www.theguitarsite.com/mall","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.996659972s"
"adeeab22741d709114d8ad68941b20c7","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.yourjokes.tv","200","OK","yourjokes.tv","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","02 December 2005","http://web.archive.org/web/20051202045658/http://www.yourjokes.tv:80/","02 July 2017","http://web.archive.org/web/20170702185046/http://www.yourjokes.tv/","http://web.archive.org/save/http://www.yourjokes.tv","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.190679833s"
